preamble,stimulus,is_correct,subject
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion and (D) Goodwill and love. Of the answer choices above, answer (A) is the",best,1,world_religions
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion and (D) Goodwill and love. Of the answer choices above, answer (B) is the",best,0,world_religions
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion and (D) Goodwill and love. Of the answer choices above, answer (C) is the",best,0,world_religions
" Guru Nanak and his successors instructed the use of particular Sikh Ragas in order to promote which of the following? (A) Harmony and balance (B) Devotion and piety (C) Love and passion and (D) Goodwill and love. Of the answer choices above, answer (D) is the",best,0,world_religions
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Shabad (B) Khalse (C) Nam and (D) Guru. Of the answer choices above, answer (A) is the",best,1,world_religions
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Shabad (B) Khalse (C) Nam and (D) Guru. Of the answer choices above, answer (B) is the",best,0,world_religions
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Shabad (B) Khalse (C) Nam and (D) Guru. Of the answer choices above, answer (C) is the",best,0,world_religions
" Guru Nanak used what term to denote the ""divine word"" as part of divine revelation? (A) Shabad (B) Khalse (C) Nam and (D) Guru. Of the answer choices above, answer (D) is the",best,0,world_religions
"What is the mi'raj? (A) Muhammad's miraculous ascent to heaven (B) Muhammad's migration to Mecca (C) Muhammad's first community in Mecca and (D) Muhammad's revelations of the Qur'an. Of the answer choices above, answer (A) is the",best,1,world_religions
"What is the mi'raj? (A) Muhammad's miraculous ascent to heaven (B) Muhammad's migration to Mecca (C) Muhammad's first community in Mecca and (D) Muhammad's revelations of the Qur'an. Of the answer choices above, answer (B) is the",best,0,world_religions
"What is the mi'raj? (A) Muhammad's miraculous ascent to heaven (B) Muhammad's migration to Mecca (C) Muhammad's first community in Mecca and (D) Muhammad's revelations of the Qur'an. Of the answer choices above, answer (C) is the",best,0,world_religions
"What is the mi'raj? (A) Muhammad's miraculous ascent to heaven (B) Muhammad's migration to Mecca (C) Muhammad's first community in Mecca and (D) Muhammad's revelations of the Qur'an. Of the answer choices above, answer (D) is the",best,0,world_religions
"What is the name of the most famous dharmashastras, which probably dates from around the first century? (A) Laws of Dharma (B) Laws of Karma (C) Laws of Vishnu and (D) Laws of Manu. Of the answer choices above, answer (A) is the",best,0,world_religions
"What is the name of the most famous dharmashastras, which probably dates from around the first century? (A) Laws of Dharma (B) Laws of Karma (C) Laws of Vishnu and (D) Laws of Manu. Of the answer choices above, answer (B) is the",best,0,world_religions
"What is the name of the most famous dharmashastras, which probably dates from around the first century? (A) Laws of Dharma (B) Laws of Karma (C) Laws of Vishnu and (D) Laws of Manu. Of the answer choices above, answer (C) is the",best,0,world_religions
"What is the name of the most famous dharmashastras, which probably dates from around the first century? (A) Laws of Dharma (B) Laws of Karma (C) Laws of Vishnu and (D) Laws of Manu. Of the answer choices above, answer (D) is the",best,1,world_religions
"What does the term ""Qur'an"" literally mean? (A) The Holy Book (B) The Narrative (C) The Recitation and (D) The Pillars. Of the answer choices above, answer (A) is the",best,0,world_religions
"What does the term ""Qur'an"" literally mean? (A) The Holy Book (B) The Narrative (C) The Recitation and (D) The Pillars. Of the answer choices above, answer (B) is the",best,0,world_religions
"What does the term ""Qur'an"" literally mean? (A) The Holy Book (B) The Narrative (C) The Recitation and (D) The Pillars. Of the answer choices above, answer (C) is the",best,1,world_religions
"What does the term ""Qur'an"" literally mean? (A) The Holy Book (B) The Narrative (C) The Recitation and (D) The Pillars. Of the answer choices above, answer (D) is the",best,0,world_religions
" Mani referred to God by which of the following names? (A) Mother of Light (B) Father of Goodness (C) Ineffable Lover and (D) Eternal Spirit. Of the answer choices above, answer (A) is the",best,0,world_religions
" Mani referred to God by which of the following names? (A) Mother of Light (B) Father of Goodness (C) Ineffable Lover and (D) Eternal Spirit. Of the answer choices above, answer (B) is the",best,1,world_religions
" Mani referred to God by which of the following names? (A) Mother of Light (B) Father of Goodness (C) Ineffable Lover and (D) Eternal Spirit. Of the answer choices above, answer (C) is the",best,0,world_religions
" Mani referred to God by which of the following names? (A) Mother of Light (B) Father of Goodness (C) Ineffable Lover and (D) Eternal Spirit. Of the answer choices above, answer (D) is the",best,0,world_religions
" Which tradition is known to promote ""gradual enlightenment""? (A) Bushido (B) Shinto (C) Nichiren and (D) Soto Zen. Of the answer choices above, answer (A) is the",best,0,world_religions
" Which tradition is known to promote ""gradual enlightenment""? (A) Bushido (B) Shinto (C) Nichiren and (D) Soto Zen. Of the answer choices above, answer (B) is the",best,0,world_religions
" Which tradition is known to promote ""gradual enlightenment""? (A) Bushido (B) Shinto (C) Nichiren and (D) Soto Zen. Of the answer choices above, answer (C) is the",best,0,world_religions
" Which tradition is known to promote ""gradual enlightenment""? (A) Bushido (B) Shinto (C) Nichiren and (D) Soto Zen. Of the answer choices above, answer (D) is the",best,1,world_religions
"What is the communal meal offered at the place of worship called in Sikhism? (A) Sangat (B) Langar (C) Gurdwara and (D) Panth. Of the answer choices above, answer (A) is the",best,0,world_religions
"What is the communal meal offered at the place of worship called in Sikhism? (A) Sangat (B) Langar (C) Gurdwara and (D) Panth. Of the answer choices above, answer (B) is the",best,1,world_religions
"What is the communal meal offered at the place of worship called in Sikhism? (A) Sangat (B) Langar (C) Gurdwara and (D) Panth. Of the answer choices above, answer (C) is the",best,0,world_religions
"What is the communal meal offered at the place of worship called in Sikhism? (A) Sangat (B) Langar (C) Gurdwara and (D) Panth. Of the answer choices above, answer (D) is the",best,0,world_religions
"To which tradition do the anti-Han rebel group known as the Celestial Masters belong? (A) Buddhism (B) Daoism (C) Confucianism and (D) Shamanism. Of the answer choices above, answer (A) is the",best,0,world_religions
"To which tradition do the anti-Han rebel group known as the Celestial Masters belong? (A) Buddhism (B) Daoism (C) Confucianism and (D) Shamanism. Of the answer choices above, answer (B) is the",best,1,world_religions
"To which tradition do the anti-Han rebel group known as the Celestial Masters belong? (A) Buddhism (B) Daoism (C) Confucianism and (D) Shamanism. Of the answer choices above, answer (C) is the",best,0,world_religions
"To which tradition do the anti-Han rebel group known as the Celestial Masters belong? (A) Buddhism (B) Daoism (C) Confucianism and (D) Shamanism. Of the answer choices above, answer (D) is the",best,0,world_religions
"What does the word ""Islam"" mean in Arabic? (A) Worship (B) Submission (C) Obedience and (D) Faith. Of the answer choices above, answer (A) is the",best,0,world_religions
"What does the word ""Islam"" mean in Arabic? (A) Worship (B) Submission (C) Obedience and (D) Faith. Of the answer choices above, answer (B) is the",best,1,world_religions
"What does the word ""Islam"" mean in Arabic? (A) Worship (B) Submission (C) Obedience and (D) Faith. Of the answer choices above, answer (C) is the",best,0,world_religions
"What does the word ""Islam"" mean in Arabic? (A) Worship (B) Submission (C) Obedience and (D) Faith. Of the answer choices above, answer (D) is the",best,0,world_religions
"What does the term anatman mean? (A) Suffering (B) Soul (C) Impermanence and (D) No-self. Of the answer choices above, answer (A) is the",best,0,world_religions
"What does the term anatman mean? (A) Suffering (B) Soul (C) Impermanence and (D) No-self. Of the answer choices above, answer (B) is the",best,0,world_religions
"What does the term anatman mean? (A) Suffering (B) Soul (C) Impermanence and (D) No-self. Of the answer choices above, answer (C) is the",best,0,world_religions
"What does the term anatman mean? (A) Suffering (B) Soul (C) Impermanence and (D) No-self. Of the answer choices above, answer (D) is the",best,1,world_religions
" What genre of Sikh literature is denoted by the term janam-sakhis? (A) Spiritual narratives (B) Redemption narratives (C) Birth narratives and (D) Theological narratives. Of the answer choices above, answer (A) is the",best,0,world_religions
" What genre of Sikh literature is denoted by the term janam-sakhis? (A) Spiritual narratives (B) Redemption narratives (C) Birth narratives and (D) Theological narratives. Of the answer choices above, answer (B) is the",best,0,world_religions
" What genre of Sikh literature is denoted by the term janam-sakhis? (A) Spiritual narratives (B) Redemption narratives (C) Birth narratives and (D) Theological narratives. Of the answer choices above, answer (C) is the",best,1,world_religions
" What genre of Sikh literature is denoted by the term janam-sakhis? (A) Spiritual narratives (B) Redemption narratives (C) Birth narratives and (D) Theological narratives. Of the answer choices above, answer (D) is the",best,0,world_religions
"Pure Land Buddhism belongs to which school? (A) Vajrayana (B) Theravada (C) Mahayana and (D) Mahavira. Of the answer choices above, answer (A) is the",best,0,world_religions
"Pure Land Buddhism belongs to which school? (A) Vajrayana (B) Theravada (C) Mahayana and (D) Mahavira. Of the answer choices above, answer (B) is the",best,0,world_religions
"Pure Land Buddhism belongs to which school? (A) Vajrayana (B) Theravada (C) Mahayana and (D) Mahavira. Of the answer choices above, answer (C) is the",best,1,world_religions
"Pure Land Buddhism belongs to which school? (A) Vajrayana (B) Theravada (C) Mahayana and (D) Mahavira. Of the answer choices above, answer (D) is the",best,0,world_religions
" Which Jaina group only allows women to lead a life of semi-renunciation? (A) Svetambara (B) Jina (C) Agama and (D) Digambara. Of the answer choices above, answer (A) is the",best,0,world_religions
" Which Jaina group only allows women to lead a life of semi-renunciation? (A) Svetambara (B) Jina (C) Agama and (D) Digambara. Of the answer choices above, answer (B) is the",best,0,world_religions
" Which Jaina group only allows women to lead a life of semi-renunciation? (A) Svetambara (B) Jina (C) Agama and (D) Digambara. Of the answer choices above, answer (C) is the",best,0,world_religions
" Which Jaina group only allows women to lead a life of semi-renunciation? (A) Svetambara (B) Jina (C) Agama and (D) Digambara. Of the answer choices above, answer (D) is the",best,1,world_religions
"What is the most important prayer in Judaism? (A) The Shema (B) The Sefirot (C) Deuteronomy and (D) The Decalogue. Of the answer choices above, answer (A) is the",best,1,world_religions
"What is the most important prayer in Judaism? (A) The Shema (B) The Sefirot (C) Deuteronomy and (D) The Decalogue. Of the answer choices above, answer (B) is the",best,0,world_religions
"What is the most important prayer in Judaism? (A) The Shema (B) The Sefirot (C) Deuteronomy and (D) The Decalogue. Of the answer choices above, answer (C) is the",best,0,world_religions
"What is the most important prayer in Judaism? (A) The Shema (B) The Sefirot (C) Deuteronomy and (D) The Decalogue. Of the answer choices above, answer (D) is the",best,0,world_religions
" The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following? (A) Brahminic orthodoxy (B) Legalistic asceticism (C) Bhakti devotionals and (D) Unorthodox practices. Of the answer choices above, answer (A) is the",best,1,world_religions
" The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following? (A) Brahminic orthodoxy (B) Legalistic asceticism (C) Bhakti devotionals and (D) Unorthodox practices. Of the answer choices above, answer (B) is the",best,0,world_religions
" The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following? (A) Brahminic orthodoxy (B) Legalistic asceticism (C) Bhakti devotionals and (D) Unorthodox practices. Of the answer choices above, answer (C) is the",best,0,world_religions
" The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following? (A) Brahminic orthodoxy (B) Legalistic asceticism (C) Bhakti devotionals and (D) Unorthodox practices. Of the answer choices above, answer (D) is the",best,0,world_religions
" Which early battle led to the conversion of Mecca? (A) The Battle of Uhud (B) The Battle of Camel (C) The Battle of the Trench and (D) The Battle of Badr. Of the answer choices above, answer (A) is the",best,0,world_religions
" Which early battle led to the conversion of Mecca? (A) The Battle of Uhud (B) The Battle of Camel (C) The Battle of the Trench and (D) The Battle of Badr. Of the answer choices above, answer (B) is the",best,0,world_religions
" Which early battle led to the conversion of Mecca? (A) The Battle of Uhud (B) The Battle of Camel (C) The Battle of the Trench and (D) The Battle of Badr. Of the answer choices above, answer (C) is the",best,1,world_religions
" Which early battle led to the conversion of Mecca? (A) The Battle of Uhud (B) The Battle of Camel (C) The Battle of the Trench and (D) The Battle of Badr. Of the answer choices above, answer (D) is the",best,0,world_religions
" What interior discipline must be adopted to achieve spiritual liberation within Sikhism? (A) Remembering the Divine Name (B) Meditating on the sacred hymns (C) Remembering that death is inevitable and (D) Meditating on the goodness of the created world. Of the answer choices above, answer (A) is the",best,1,world_religions
" What interior discipline must be adopted to achieve spiritual liberation within Sikhism? (A) Remembering the Divine Name (B) Meditating on the sacred hymns (C) Remembering that death is inevitable and (D) Meditating on the goodness of the created world. Of the answer choices above, answer (B) is the",best,0,world_religions
" What interior discipline must be adopted to achieve spiritual liberation within Sikhism? (A) Remembering the Divine Name (B) Meditating on the sacred hymns (C) Remembering that death is inevitable and (D) Meditating on the goodness of the created world. Of the answer choices above, answer (C) is the",best,0,world_religions
" What interior discipline must be adopted to achieve spiritual liberation within Sikhism? (A) Remembering the Divine Name (B) Meditating on the sacred hymns (C) Remembering that death is inevitable and (D) Meditating on the goodness of the created world. Of the answer choices above, answer (D) is the",best,0,world_religions
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans? (A) Confucianism (B) Buddhism (C) Christianity and (D) Daoism. Of the answer choices above, answer (A) is the",best,1,world_religions
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans? (A) Confucianism (B) Buddhism (C) Christianity and (D) Daoism. Of the answer choices above, answer (B) is the",best,0,world_religions
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans? (A) Confucianism (B) Buddhism (C) Christianity and (D) Daoism. Of the answer choices above, answer (C) is the",best,0,world_religions
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans? (A) Confucianism (B) Buddhism (C) Christianity and (D) Daoism. Of the answer choices above, answer (D) is the",best,0,world_religions
"What is the meaning of the Punjabi word ""Sikh""? (A) Disciple (B) Faithful (C) Devotee and (D) Enlightened. Of the answer choices above, answer (A) is the",best,1,world_religions
"What is the meaning of the Punjabi word ""Sikh""? (A) Disciple (B) Faithful (C) Devotee and (D) Enlightened. Of the answer choices above, answer (B) is the",best,0,world_religions
"What is the meaning of the Punjabi word ""Sikh""? (A) Disciple (B) Faithful (C) Devotee and (D) Enlightened. Of the answer choices above, answer (C) is the",best,0,world_religions
"What is the meaning of the Punjabi word ""Sikh""? (A) Disciple (B) Faithful (C) Devotee and (D) Enlightened. Of the answer choices above, answer (D) is the",best,0,world_religions
" Which of the following shuns politics? (A) The sages of the Zhuangzi (B) The Songs of the South (C) The Duke of Zhou and (D) The Confucian ""sage kings"". Of the answer choices above, answer (A) is the",best,1,world_religions
" Which of the following shuns politics? (A) The sages of the Zhuangzi (B) The Songs of the South (C) The Duke of Zhou and (D) The Confucian ""sage kings"". Of the answer choices above, answer (B) is the",best,0,world_religions
" Which of the following shuns politics? (A) The sages of the Zhuangzi (B) The Songs of the South (C) The Duke of Zhou and (D) The Confucian ""sage kings"". Of the answer choices above, answer (C) is the",best,0,world_religions
" Which of the following shuns politics? (A) The sages of the Zhuangzi (B) The Songs of the South (C) The Duke of Zhou and (D) The Confucian ""sage kings"". Of the answer choices above, answer (D) is the",best,0,world_religions
"What does the Hebrew word mashiach mean? (A) Anointed one (B) God (C) Prophet and (D) The line of David. Of the answer choices above, answer (A) is the",best,1,world_religions
"What does the Hebrew word mashiach mean? (A) Anointed one (B) God (C) Prophet and (D) The line of David. Of the answer choices above, answer (B) is the",best,0,world_religions
"What does the Hebrew word mashiach mean? (A) Anointed one (B) God (C) Prophet and (D) The line of David. Of the answer choices above, answer (C) is the",best,0,world_religions
"What does the Hebrew word mashiach mean? (A) Anointed one (B) God (C) Prophet and (D) The line of David. Of the answer choices above, answer (D) is the",best,0,world_religions
"According to Jaina traditions, what does the term ajiva mean? (A) Soul (B) Sound (C) Non-matter and (D) Non-soul. Of the answer choices above, answer (A) is the",best,0,world_religions
"According to Jaina traditions, what does the term ajiva mean? (A) Soul (B) Sound (C) Non-matter and (D) Non-soul. Of the answer choices above, answer (B) is the",best,0,world_religions
"According to Jaina traditions, what does the term ajiva mean? (A) Soul (B) Sound (C) Non-matter and (D) Non-soul. Of the answer choices above, answer (C) is the",best,0,world_religions
"According to Jaina traditions, what does the term ajiva mean? (A) Soul (B) Sound (C) Non-matter and (D) Non-soul. Of the answer choices above, answer (D) is the",best,1,world_religions
" In the Japanese Zen tradition, what is zazen? (A) A collection of statues (B) Veneration of ancestors (C) Seated meditation and (D) Funeral rituals. Of the answer choices above, answer (A) is the",best,0,world_religions
" In the Japanese Zen tradition, what is zazen? (A) A collection of statues (B) Veneration of ancestors (C) Seated meditation and (D) Funeral rituals. Of the answer choices above, answer (B) is the",best,0,world_religions
" In the Japanese Zen tradition, what is zazen? (A) A collection of statues (B) Veneration of ancestors (C) Seated meditation and (D) Funeral rituals. Of the answer choices above, answer (C) is the",best,1,world_religions
" In the Japanese Zen tradition, what is zazen? (A) A collection of statues (B) Veneration of ancestors (C) Seated meditation and (D) Funeral rituals. Of the answer choices above, answer (D) is the",best,0,world_religions
" What is a central component of tantric Buddhism? (A) Asceticism (B) Bodily pleasure (C) Music and (D) Sexual union. Of the answer choices above, answer (A) is the",best,0,world_religions
" What is a central component of tantric Buddhism? (A) Asceticism (B) Bodily pleasure (C) Music and (D) Sexual union. Of the answer choices above, answer (B) is the",best,0,world_religions
" What is a central component of tantric Buddhism? (A) Asceticism (B) Bodily pleasure (C) Music and (D) Sexual union. Of the answer choices above, answer (C) is the",best,0,world_religions
" What is a central component of tantric Buddhism? (A) Asceticism (B) Bodily pleasure (C) Music and (D) Sexual union. Of the answer choices above, answer (D) is the",best,1,world_religions
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk? (A) Loving and forgiving (B) Wrathful and merciful (C) Judging and vengeful and (D) Transcendent and immanent. Of the answer choices above, answer (A) is the",best,0,world_religions
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk? (A) Loving and forgiving (B) Wrathful and merciful (C) Judging and vengeful and (D) Transcendent and immanent. Of the answer choices above, answer (B) is the",best,1,world_religions
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk? (A) Loving and forgiving (B) Wrathful and merciful (C) Judging and vengeful and (D) Transcendent and immanent. Of the answer choices above, answer (C) is the",best,0,world_religions
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk? (A) Loving and forgiving (B) Wrathful and merciful (C) Judging and vengeful and (D) Transcendent and immanent. Of the answer choices above, answer (D) is the",best,0,world_religions
" After the Bar Kochba revolt, where were the two main centres for Jewish development? (A) Palestine and Babylonia (B) Babylonia and Europe (C) Palestine and Spain and (D) Spain and France. Of the answer choices above, answer (A) is the",best,1,world_religions
" After the Bar Kochba revolt, where were the two main centres for Jewish development? (A) Palestine and Babylonia (B) Babylonia and Europe (C) Palestine and Spain and (D) Spain and France. Of the answer choices above, answer (B) is the",best,0,world_religions
" After the Bar Kochba revolt, where were the two main centres for Jewish development? (A) Palestine and Babylonia (B) Babylonia and Europe (C) Palestine and Spain and (D) Spain and France. Of the answer choices above, answer (C) is the",best,0,world_religions
" After the Bar Kochba revolt, where were the two main centres for Jewish development? (A) Palestine and Babylonia (B) Babylonia and Europe (C) Palestine and Spain and (D) Spain and France. Of the answer choices above, answer (D) is the",best,0,world_religions
" In addition to Jainism, which other tradition began as a world-renouncing movement? (A) Buddhism (B) Hinduism (C) Judaism and (D) Islam. Of the answer choices above, answer (A) is the",best,1,world_religions
" In addition to Jainism, which other tradition began as a world-renouncing movement? (A) Buddhism (B) Hinduism (C) Judaism and (D) Islam. Of the answer choices above, answer (B) is the",best,0,world_religions
" In addition to Jainism, which other tradition began as a world-renouncing movement? (A) Buddhism (B) Hinduism (C) Judaism and (D) Islam. Of the answer choices above, answer (C) is the",best,0,world_religions
" In addition to Jainism, which other tradition began as a world-renouncing movement? (A) Buddhism (B) Hinduism (C) Judaism and (D) Islam. Of the answer choices above, answer (D) is the",best,0,world_religions
"According to Hindu tradition, which age are we in currently? (A) Kali yuga (B) Maha yuga (C) Krita yuga and (D) Satya yuga. Of the answer choices above, answer (A) is the",best,1,world_religions
"According to Hindu tradition, which age are we in currently? (A) Kali yuga (B) Maha yuga (C) Krita yuga and (D) Satya yuga. Of the answer choices above, answer (B) is the",best,0,world_religions
"According to Hindu tradition, which age are we in currently? (A) Kali yuga (B) Maha yuga (C) Krita yuga and (D) Satya yuga. Of the answer choices above, answer (C) is the",best,0,world_religions
"According to Hindu tradition, which age are we in currently? (A) Kali yuga (B) Maha yuga (C) Krita yuga and (D) Satya yuga. Of the answer choices above, answer (D) is the",best,0,world_religions
" In the Zoroastrian tradition, the term Gathas refers to which of the following? (A) Hymns (B) Laws (C) Ethics and (D) Myths. Of the answer choices above, answer (A) is the",best,1,world_religions
" In the Zoroastrian tradition, the term Gathas refers to which of the following? (A) Hymns (B) Laws (C) Ethics and (D) Myths. Of the answer choices above, answer (B) is the",best,0,world_religions
" In the Zoroastrian tradition, the term Gathas refers to which of the following? (A) Hymns (B) Laws (C) Ethics and (D) Myths. Of the answer choices above, answer (C) is the",best,0,world_religions
" In the Zoroastrian tradition, the term Gathas refers to which of the following? (A) Hymns (B) Laws (C) Ethics and (D) Myths. Of the answer choices above, answer (D) is the",best,0,world_religions
"Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida? (A) Pure Land (B) Tendai (C) Shingon and (D) Soto Zen. Of the answer choices above, answer (A) is the",best,1,world_religions
"Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida? (A) Pure Land (B) Tendai (C) Shingon and (D) Soto Zen. Of the answer choices above, answer (B) is the",best,0,world_religions
"Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida? (A) Pure Land (B) Tendai (C) Shingon and (D) Soto Zen. Of the answer choices above, answer (C) is the",best,0,world_religions
"Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida? (A) Pure Land (B) Tendai (C) Shingon and (D) Soto Zen. Of the answer choices above, answer (D) is the",best,0,world_religions
" According to Hindu tradition, who is considered to be the ideal wife? (A) Sita (B) Rama (C) Kali and (D) Durga. Of the answer choices above, answer (A) is the",best,1,world_religions
" According to Hindu tradition, who is considered to be the ideal wife? (A) Sita (B) Rama (C) Kali and (D) Durga. Of the answer choices above, answer (B) is the",best,0,world_religions
" According to Hindu tradition, who is considered to be the ideal wife? (A) Sita (B) Rama (C) Kali and (D) Durga. Of the answer choices above, answer (C) is the",best,0,world_religions
" According to Hindu tradition, who is considered to be the ideal wife? (A) Sita (B) Rama (C) Kali and (D) Durga. Of the answer choices above, answer (D) is the",best,0,world_religions
"Who is the woman mystic who exemplified the all-consuming love of the divine? (A) Rumi (B) Rabi'a (C) Fatimah and (D) Khadija. Of the answer choices above, answer (A) is the",best,0,world_religions
"Who is the woman mystic who exemplified the all-consuming love of the divine? (A) Rumi (B) Rabi'a (C) Fatimah and (D) Khadija. Of the answer choices above, answer (B) is the",best,1,world_religions
"Who is the woman mystic who exemplified the all-consuming love of the divine? (A) Rumi (B) Rabi'a (C) Fatimah and (D) Khadija. Of the answer choices above, answer (C) is the",best,0,world_religions
"Who is the woman mystic who exemplified the all-consuming love of the divine? (A) Rumi (B) Rabi'a (C) Fatimah and (D) Khadija. Of the answer choices above, answer (D) is the",best,0,world_religions
" Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu? (A) Andal (B) Devi (C) Ganga and (D) Kali. Of the answer choices above, answer (A) is the",best,1,world_religions
" Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu? (A) Andal (B) Devi (C) Ganga and (D) Kali. Of the answer choices above, answer (B) is the",best,0,world_religions
" Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu? (A) Andal (B) Devi (C) Ganga and (D) Kali. Of the answer choices above, answer (C) is the",best,0,world_religions
" Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu? (A) Andal (B) Devi (C) Ganga and (D) Kali. Of the answer choices above, answer (D) is the",best,0,world_religions
" Who is associated with the stigmata and preaching to birds? (A) Paul of Tarsus (B) Clare of Assisi (C) Francis of Assisi and (D) John of the Cross. Of the answer choices above, answer (A) is the",best,0,world_religions
" Who is associated with the stigmata and preaching to birds? (A) Paul of Tarsus (B) Clare of Assisi (C) Francis of Assisi and (D) John of the Cross. Of the answer choices above, answer (B) is the",best,0,world_religions
" Who is associated with the stigmata and preaching to birds? (A) Paul of Tarsus (B) Clare of Assisi (C) Francis of Assisi and (D) John of the Cross. Of the answer choices above, answer (C) is the",best,1,world_religions
